Error in Client Script,客户端脚本错误,
Error in Client Script.,客户端脚本错误。,
Error in Header/Footer Script,页眉/页脚脚本错误,
Error in Notification,通知错误,
Error in print format on line {0}: {1},打印格式第{0}行错误：{1},
Error while connecting to email account {0},连接邮箱账户{0}时出错,
Error while evaluating Notification {0}. Please fix your template.,评估通知{0}时出错，请修复模板。,
Error: Document has been modified after you have opened it,错误：文档在您打开后已被修改,
Error: Value missing for {0}: {1},错误：{0}缺少值：{1},
Errors,错误,
Event,事件,
Event Category,事件分类,
Event Frequency,事件频率,
Event Participants,事件参与者,
Event Reminders,事件提醒,
Event Synced with Google Calendar.,事件已与Google日历同步。,
Event Type,事件类型,
Events,事件,
Events in Today's Calendar,今日日历事件,
Everyone,所有人,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]","例如：“colors”：[“#d1d8dd”, “#ff5858”]",
Exact Copies,精确副本,
Example,示例,
"Example: ""/desk""",示例：“/desk”,
Example: #Tree/Account,示例：#Tree/Account,
Example: 00001,示例：00001,
Example: Setting this to 24:00 will log out a user if they are not active for 24:00 hours.,示例：设置为24:00后，用户若24小时无活动将自动登出。,
Example: {{ subject }},示例：{{ subject }},
Excel,Excel,
Excellent,优秀,
Exception,异常,
Execute,执行,
Execute Console script,执行控制台脚本,
Executing...,正在执行...,
Execution Time: {0} sec,执行时间：{0}秒,
Executive,执行人员,
Expand,展开,Enlarge code field.
Expand All,全部展开,
Experimental,实验性功能,
Expert,专家,
Expiration time,过期时间,
Expire Notification On,通知过期时间,
Expired,已过期,
Expires In,有效期,
Expires On,过期日,
Expiry time of QR Code Image Page,二维码图片页面过期时间,
Export,导出,
Export 1 record,导出1条记录,
Export Custom Permissions,导出自定义权限,
Export Customizations,导出自定义项,
Export Data,导出数据,
Export Errored Rows,导出错误行,
Export From,导出自,
Export Import Log,导出导入日志,
Export Report: {0},出口報告：{0},Export report
Export Type,导出类型,
Export all matching rows?,导出所有匹配行？,
Export all {0} rows?,导出全部{0}行？,
Export as zip,导出为zip,
Export not allowed. You need {0} role to export.,无导出权限，需具有{0}角色。,
Export the data without any header notes and column descriptions,导出数据时不包含标题注释和列描述,
Export without main header,不导出主标题,
Export {0} records,导出{0}条记录,
Exported permissions will be force-synced on every migrate overriding any other customization.,导出的权限将在每次迁移时强制同步，覆盖其他自定义项。,
Expose Recipients,公开收件人,
Expression,表达式,
Expression (old style),表达式（旧式）,
"Expression, Optional",表达式（可选）,
Extra Parameters,额外参数,
Facebook,Facebook,
Fail,失败,
Failed,失败,
Failed Emails,发送失败的邮件,
Failed Job Count,失败任务计数,
Failed Jobs,失败任务,
Failed Logins (Last 30 days),失败登录（最近30天）,
Failed Transactions,失败交易,
Failed to aquire lock: {}. Lock may be held by another process.,获取锁失败：{}。锁可能被其他进程持有。,
Failed to change password.,密码修改失败。,
Failed to complete setup,设置未完成,
Failed to compute request body: {},计算请求正文失败：{},
Failed to connect to server,连接服务器失败,
"Failed to decode token, please provide a valid base64-encoded token.",解码令牌失败，请提供有效的Base64编码令牌。,
Failed to decrypt key {0},解密密钥{0}失败,
Failed to delete {0} documents: {1},删除{0}个文档失败：{1},
Failed to enable scheduler: {0},启用调度器失败：{0},
Failed to evaluate conditions: {},评估条件失败：{},
Failed to export python type hints,导出Python类型提示失败,
Failed to generate names from the series,无法从系列生成名称,
Failed to generate preview of series,无法生成系列预览,
Failed to get method for command {0} with {1},获取命令{0}的方法失败，参数：{1},
Failed to get method {0} with {1},获取方法{0}失败，参数：{1},
Failed to get site info,获取站点信息失败,
"Failed to import virtual doctype {}, is controller file present?",导入虚拟文档类型{}失败，控制器文件是否存在？,
Failed to optimize image: {0},优化图像失败：{0},
Failed to request login to Frappe Cloud,请求登录Frappe云失败,
Failed to send email with subject:,发送主题为的邮件失败：,
Failed to send notification email,发送通知邮件失败,
Failed to update global settings,更新全局设置失败,
Failed while calling API {0},调用API {0}失败,
Failing Scheduled Jobs (last 7 days),失败定时任务（最近7天）,
Failure,失败,
Failure Rate,失败率,
FavIcon,网站图标,
Fax,传真,
Featured,精选,
Feedback,反馈,
Feedback Request,反馈请求,
Female,女,
Fetch From,获取自,
Fetch Images,获取图像,
Fetch attached images from document,从文档中获取附件图片,
Fetch on Save if Empty,保存时若为空则获取,
Fetching default Global Search documents.,正在获取默认全局搜索文档。,
Field,字段,
"Field ""route"" is mandatory for Web Views",Web视图必须使用字段“路由”,
"Field ""title"" is mandatory if ""Website Search Field"" is set.",如果设置了“网站搜索字段”，则“标题”字段是必填的。,
"Field ""value"" is mandatory. Please specify value to be updated",字段“值”是强制性的。请指定值进行更新,
Field Description,字段描述,
Field Missing,字段缺失,
Field Name,字段名称,
Field Orientation (Left-Right),字段排列方向（左右）,
Field Orientation (Top-Down),字段排列方向（上下）,
Field Template,字段模板,
Field To Check,待检查字段,
Field Type,字段类型,
Field not permitted in query,查询中不允许的字段,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)",表示交易工作流状态的字段（若字段不存在，将创建新的隐藏自定义字段）,
Field to Track,跟踪字段,
Field type cannot be changed for {0},无法更改{0}的字段类型,
Field {0} does not exist on {1},{1}中不存在字段{0},
Field {0} is referring to non-existing doctype {1}.,字段{0}引用了不存在的文档类型{1}。,
Field {0} not found.,未找到字段{0}。,
Fieldname,字段名,
Fieldname '{0}' conflicting with a {1} of the name {2} in {3},字段名“{0}”与{3}中的{1} {2}冲突,
Fieldname called {0} must exist to enable autonaming,必须存在名为{0}的字段名以启用自动命名,
Fieldname is limited to 64 characters ({0}),字段名长度限制为64字符（当前：{0}）,
Fieldname not set for Custom Field,未设置自定义字段的字段名,
Fieldname which will be the DocType for this link field.,该链接字段对应的文档类型字段名。,
Fieldname {0} appears multiple times,字段名{0}重复出现,
Fieldname {0} cannot have special characters like {1},字段名{0}不能包含特殊字符如{1},
Fieldname {0} conflicting with meta object,字段名{0}与元对象冲突,
Fieldname {0} is restricted,字段名{0}被保留,
Fields,字段,
Fields Multicheck,多选字段,
Fields `file_name` or `file_url` must be set for File,文件必须设置`file_name`或`file_url`字段,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","以逗号 (,) 分隔的字段将包含在搜索对话框的“搜索依据”列表中",
Fieldtype,字段类型,
Fieldtype cannot be changed from {0} to {1},无法将字段类型从{0}更改为{1},
Fieldtype cannot be changed from {0} to {1} in row {2},第{2}行无法将字段类型从{0}更改为{1},
File,文件,
"File ""{0}"" was skipped because of invalid file type",由于文件类型无效，文件“{0}”被跳过,
File '{0}' not found,未找到文件“{0}”,
File Backup,文件备份,
File Information,文件信息,
File Manager,文件管理器,
File Name,文件名,
File Size,文件大小,
File Storage,文件存储,
File Type,文件类型,
File URL,文件URL,
File backup is ready,文件备份已就绪,
File name cannot have {0},文件名不能包含{0},
File not attached,文件未附加,
File size exceeded the maximum allowed size of {0} MB,文件大小超过允许的最大{0} MB,
File too big,文件过大,
File type of {0} is not allowed,不允许的文件类型{0},
File {0} does not exist,文件{0}不存在,
Files,文件,
Filter,过滤器,
Filter By,过滤条件,
Filter Data,过滤数据,
Filter List,过滤器列表,
Filter Meta,过滤元数据,
Filter Name,过滤器名称,
Filter Values,过滤值,
Filter must be a tuple or list (in a list),过滤器必须为元组或列表（在列表中）,
"Filter must have 4 values (doctype, fieldname, operator, value): {0}",过滤器必须包含4个值（文档类型、字段名、运算符、值）：{0},
Filter...,过滤...,
Filtered By,过滤依据,
Filtered Records,过滤后的记录,
"Filtered by ""{0}""",通过过滤“{0}”,
Filters,过滤器,
Filters Configuration,过滤器配置,
Filters Display,过滤器显示,
Filters JSON,过滤器JSON,
Filters Section,过滤器区段,
Filters applied for {0},应用于{0}的过滤器,
Filters saved,过滤器已保存,
"Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>, or for old style <code>data = [columns], [result]</code>","可通过<code>filters</code>访问过滤器。<br><br>输出格式为<code>result = [result]</code>，或旧式<code>data = [columns], [result]</code>",
Filters {0},过滤器{0},
Filters:,过滤器：,
Find '{0}' in ...,在...中查找“{0}”,
Find {0} in {1},在{1}中查找{0},
Finished,已完成,
Finished At,完成于,
First,第一,
First Day of the Week,每周第一天,
First Name,名字,
First Success Message,首次成功消息,
First Transaction,首次交易,
First data column must be blank.,首列数据必须为空。,
First set the name and save the record.,请先设置名称并保存记录。,
Fit,适应,
Flag,标记,
Float,浮点数,
Float Precision,浮点精度,
Fold,折叠,
Fold can not be at the end of the form,折叠不能位于表单末尾,
Fold must come before a Section Break,折叠必须位于分节符之前,
Folder,文件夹,
Folder Name,文件夹名称,
Folder name should not include '/' (slash),文件夹名称不能包含“/”（斜杠）,
Folder {0} is not empty,文件夹{0}非空,
